출판사,대출건수합계,평균대출건수,도서수
아이스크림,19,9.5,2
아이스크림미디어,19,6.333333333333333,3
투에이치크리에이티브,19,19.0,1
정경사,19,9.5,2
국립해양문화재연구소,19,2.7142857142857144,7
마크리더컨설팅,19,6.333333333333333,3
자람(엄지검지),19,19.0,1
아침미디어,19,4.75,4
문화다방,19,4.75,4
문헌정보처리연구회,19,2.111111111111111,9
에스앤씨퍼블리싱,19,3.8,5
넥서스Friends,19,6.333333333333333,3
금철사랑,19,6.333333333333333,3
세줄,19,4.75,4
글루온,19,19.0,1
시작,19,19.0,1
현대시단사,19,3.8,5
북큐브,19,19.0,1
高麗醫學,19,19.0,1
성공시대,19,9.5,2
Elliott&ThompsonLimited,19,19.0,1
교육출판사,19,6.333333333333333,3
양파,19,4.75,4
NewDirectionsPublishingCorp,19,19.0,1
Terrace book(테라스북),19,19.0,1
가라뫼,19,6.333333333333333,3
아침책상,19,6.333333333333333,3
하날오름,19,9.5,2
소마코칭출판사,19,9.5,2
如如,19,19.0,1
프리존엔터테인먼트,19,9.5,2
C.Song,19,19.0,1
Bellevue Literary Press,19,19.0,1
산과글,19,3.1666666666666665,6
잉글리시타운,19,9.5,2
리딩에듀,19,6.333333333333333,3
한국영양학회,19,6.333333333333333,3
에클레시아북스,19,6.333333333333333,3
WORDSWORTHEDITIONS,19,6.333333333333333,3
기림,19,19.0,1
대한불교조계종 한국전통사상서 간행위원회 출판부,19,1.4615384615384615,13
RiverheadBooks,19,4.75,4
Star Rich Books(스타리치북스),19,9.5,2
북스그라운드,19,9.5,2
시인광장,19,6.333333333333333,3
북이십일_지식노마드,19,19.0,1
디펜스타임스,19,9.5,2
Yearling Book,19,6.333333333333333,3
도서출판 예림,19,9.5,2
섬섬,19,9.5,2
文運堂出版社,19,19.0,1
희망미디어,19,19.0,1
라이프인,19,19.0,1
PENGUINGROUP,19,19.0,1
꿈이있는집플러스,19,6.333333333333333,3
신경,19,9.5,2
북스(VOOXS),19,19.0,1
홍글리쉬,19,9.5,2
글맥,19,6.333333333333333,3
참새책방,19,4.75,4
참윤 퍼블리싱,19,6.333333333333333,3
Abacus,19,9.5,2
너의오월,19,4.75,4
에이콘온,19,3.1666666666666665,6
Houghton Mifflin Company,19,9.5,2
기적수업,19,19.0,1
아이조아,19,9.5,2
작가나라,19,19.0,1
도서출판 11,19,6.333333333333333,3
선배와 후배,19,19.0,1
미래라이프,19,19.0,1
환경과문명,19,4.75,4
다큐스토리 출판사,19,9.5,2
한국노동연구원,19,0.9047619047619048,21
북박스(랜덤하우스중앙),19,19.0,1
전통과현대,19,3.1666666666666665,6
피어오름,19,6.333333333333333,3
석학당 출판사,19,6.333333333333333,3
신대종,19,6.333333333333333,3
머릿돌,19,9.5,2
감고당,19,19.0,1
예배와 설교 아카데미,19,6.333333333333333,3
서정문화,19,9.5,2
주심,19,9.5,2
三志社,19,4.75,4
쿵,19,6.333333333333333,3
(재)한국공예.디자인문화진흥원,18,6.0,3
책과벗,18,1.8,10
꿈꾸는 책방,18,18.0,1
그랑벵코리아,18,18.0,1
메타,18,3.6,5
Hada,18,9.0,2
감씨(garmSSI),18,9.0,2
예술과 사람들,18,18.0,1
애플트리테일즈,18,18.0,1
도곡,18,18.0,1
봄봄(봄봄출판사),18,3.6,5
봄찬,18,9.0,2
치유와창조,18,18.0,1
마니아북스,18,6.0,3
미래i아이,18,9.0,2
NE능률(능률교육),18,18.0,1
좋은교사운동 출판부,18,6.0,3
Longtail Books(롱테일북스),18,9.0,2
금산출판사,18,4.5,4
미래플러스미디어,18,9.0,2
딥인사이드,18,18.0,1
권혜경 음악치료센터,18,9.0,2
클레마지크,18,6.0,3
클나무,18,4.5,4
Th2(두번째테제),18,4.5,4
랜딩북스,18,3.6,5
늘푸른 소나무,18,6.0,3
동방의 빛,18,4.5,4
상추쌈 출판사,18,9.0,2
gasse·가쎄,18,6.0,3
에이넷디자인앤마케팅,18,9.0,2
우담,18,4.5,4
공감in,18,9.0,2
minimum,18,18.0,1
plumbooks,18,18.0,1
대한불교계종 교육원,18,18.0,1
피플사이언스,18,18.0,1
엑스퍼트컨설팅,18,6.0,3
호루스의눈,18,6.0,3
Dell Books                              ,18,18.0,1
에코북스,18,18.0,1
WE MAKE SCORE(위메스),18,18.0,1
프렌즈,18,18.0,1
자연과 사람,18,4.5,4
청윤출판사,18,18.0,1
새물결사,18,3.0,6
Fika,18,9.0,2
Pocket Star Books,18,9.0,2
새로운 문화사,18,18.0,1
Davidstone(데이비드스톤),18,18.0,1
엔자임하우스,18,6.0,3
동학농민혁명기념재단,18,1.2857142857142858,14
지식의샘,18,18.0,1
지식의날개,18,4.5,4
nosvos(노스보스),18,3.6,5
mkids(메가스터디),18,9.0,2
트래블북스,18,18.0,1
Mocushura(모쿠슈라),18,18.0,1
Price Stern Sloan,18,18.0,1
수강출판,18,18.0,1
수원가톨릭대학교 출판부,18,9.0,2
투티,18,18.0,1
June,18,18.0,1
받침없는동화,18,18.0,1
기원전출판사,18,9.0,2
이정기념사업회,18,6.0,3
사회문화연구소 출판부,18,2.25,8
진리탐구출판사,18,9.0,2
domobooks,18,18.0,1
에디시옹장물랭,18,18.0,1
"Little, Brown Young Readers",18,18.0,1
"Penguin Books, Limited (UK)",18,18.0,1
넥서스biz,18,18.0,1
새암,18,18.0,1
전파기술정보사,18,9.0,2
토향,18,3.6,5
사상체질연구원,18,18.0,1
엣지피앤디(엣지P&D),18,9.0,2
사법발전재단,18,6.0,3
푸른정원,18,6.0,3
세종대학교 출판부,18,9.0,2
KIOST(한국해양과학기술원),18,6.0,3
문화온도 씨도씨,18,9.0,2
Hollym Corporation,18,6.0,3
참벗,18,4.5,4
청마북스,18,9.0,2
IGM(아이지엠세계경영연구원),18,18.0,1
투래빗,18,4.5,4
통일신문사,18,6.0,3
지혜의눈,18,6.0,3
KRIHS(국토연구원),18,6.0,3
Harvard Business School Pr,18,6.0,3
아이넷북스,18,18.0,1
한국시각장애인연합회,18,3.6,5
파워피싱사,18,18.0,1
세이,18,9.0,2
국립국악원,18,1.6363636363636365,11
웰빙아트 출판사,18,18.0,1
리빙레이블,18,18.0,1
L.M.C. Korea.,18,18.0,1
홍익미디어씨엔씨(CNC),18,4.5,4
Nonce Lab,18,9.0,2
생각굽기,18,6.0,3
방형식디자인,18,9.0,2
Lee·An Memoir(리안메모아),18,4.5,4
일승,18,18.0,1
하임북스,18,18.0,1
과학백과사전종합출판사,18,6.0,3
생각창고,18,9.0,2
山と溪谷社,18,1.3846153846153846,13
SBS콘텐츠허브,18,9.0,2
세상의모든책들,18,6.0,3
하소,18,4.5,4
MJBooks(명지출판사),18,18.0,1
말하는잎사귀,18,18.0,1
문사미디어,18,18.0,1
대영사,18,4.5,4
나아,18,4.5,4
향림출판사,18,9.0,2
두보CMC,18,6.0,3
아시아코치센타,18,18.0,1
슈몽,18,9.0,2
나무처럼출판사,18,18.0,1
다담북스,18,9.0,2
Gardner Publications,18,6.0,3
Two Plus Books(투플러스북스),18,18.0,1
드림리치,18,6.0,3
나무신문사,18,9.0,2
종이의온도,18,9.0,2
온북스(Onbooks),18,9.0,2
온리북,18,18.0,1
맑은소리 맑은나라,18,6.0,3
유월서가,18,6.0,3
1st Book(퍼스트 북),18,18.0,1
Simon & Schuster Export,18,18.0,1
빛과글,18,9.0,2
아미르하우스,18,18.0,1
Gallery Books,18,3.0,6
레인북,18,6.0,3
슬기,18,18.0,1
Kkyeanumm(껴안음),18,18.0,1
Columbia Univ Pr,18,6.0,3
연이,18,9.0,2
글숲그림나무,18,9.0,2
어울림출판사,18,18.0,1
차이나 하우스,18,9.0,2
민속원 출판,18,4.5,4
좋은책 좋은책 어린이,18,6.0,3
CINECREO,18,6.0,3
Alligator,18,6.0,3
무나투나,18,18.0,1
몸학연구소,18,9.0,2
창비(Changbi),18,9.0,2
역사만들기,18,9.0,2
레몬트리 편집부,18,18.0,1
레몬컬쳐,18,4.5,4
허임기념사업회,18,18.0,1
서런,18,4.5,4
푸른 나무와 숲,18,18.0,1
퍼니스크린,18,18.0,1
친구같은 책 브렌즈,18,18.0,1
디뷰,18,4.5,4
유이,18,6.0,3
몸과문화,18,18.0,1
현율음악출판사,18,18.0,1
오케이시골,18,18.0,1
한국비즈니스코칭,18,9.0,2
한결,18,2.0,9
비스컨,18,18.0,1
레진코믹스(레진엔터테인먼트),18,18.0,1
모멘텀,18,9.0,2
Public Affairs,18,3.6,5
브라운 힐,18,18.0,1
어썸북스,18,18.0,1
Book Ulove,18,18.0,1
성민사,18,9.0,2
책연어린이,18,9.0,2
Random House Books for Young Readers,18,3.0,6
태동,18,18.0,1
디자인메카,18,18.0,1
목공정보,18,18.0,1
시간과공간,18,4.5,4
승연사,18,3.6,5
HarperBusiness Essentials,18,18.0,1
조선소리봄인성연구소,18,18.0,1
블루칩,18,9.0,2
Grijoa,18,18.0,1
ENRICHEDCLASSIC,18,18.0,1
어셔 어학연구소,18,18.0,1
7분의언덕,18,3.0,6
황금물결,18,9.0,2
미디어 24,18,9.0,2
미도움,18,18.0,1
알바트로스,18,9.0,2
홍진미디어(아이템북스),18,9.0,2
서문문화사,18,2.5714285714285716,7
책식주의,18,9.0,2
그린통상,18,18.0,1
디자인 누하,18,18.0,1
허니출판,18,18.0,1
Pacific Books(퍼시픽북스),18,9.0,2
Media Plus(미디어플러스),18,18.0,1
키즈스콜레,18,6.0,3
맥스밀리언북하우스,18,6.0,3
그린나래,18,9.0,2
보림큐비,18,18.0,1
이상iz,18,18.0,1
진한M&B,18,6.0,3
한글학회,18,3.6,5
Booker(부커),18,9.0,2
재담,18,9.0,2
어깨위망원경,18,6.0,3
Chronicle Books,18,6.0,3
이투스북,18,18.0,1
영수책방,18,4.5,4
굿러닝,18,18.0,1
맥스에듀,18,9.0,2
다사랑,18,2.0,9
코쿱북스,18,9.0,2
가디언북,18,18.0,1
가로세로연구소,18,6.0,3
서울미디어코믹스(서울문화사),18,9.0,2
서울문화사 <우먼센스> 편집팀,18,18.0,1
STT Books,18,18.0,1
포인트,18,4.5,4
도서출판 삼화,18,2.5714285714285716,7
미디어실크,18,6.0,3
Korea Air Pollution Research Association,18,18.0,1
성공이야기,18,9.0,2
성공서재,18,18.0,1
펀북스(한스컨텐츠),18,18.0,1
한국방송광고공사 출판사업부,18,9.0,2
보스북스,18,18.0,1
북작,18,9.0,2
한국기록연구소,18,4.5,4
끼리끼리,18,18.0,1
시원주니어,18,9.0,2
시지시,18,2.25,8
BIZTALKBOOK,18,9.0,2
현대미술관회출판부,18,6.0,3
Editions du Seuil,18,18.0,1
New Harbinger Pubns Inc,18,6.0,3
애드밴,18,18.0,1
Englicom,18,18.0,1
Book향,18,18.0,1
웍스비전,18,18.0,1
워크컴퍼니,18,9.0,2
노천서재,18,9.0,2
가나미디어,18,18.0,1
Manwook,18,18.0,1
다이어리R,18,9.0,2
Hexagon(헥사곤),18,2.25,8
선명비아이,18,18.0,1
앨피book,18,18.0,1
한국특허아카데미,18,6.0,3
웅진닷컴무크편집부,18,18.0,1
책너머,18,4.5,4
이회,18,1.5,12
크리에디트,18,18.0,1
떠오르는 도끼,18,9.0,2
인디넷,18,4.5,4
지신종중,18,9.0,2
멜라이트,18,4.5,4
BOKpublishing,18,18.0,1
현대문화센터,18,18.0,1
Anibig(애니빅),18,2.5714285714285716,7
For Dummies,18,6.0,3
大林,18,1.2,15
줌,18,3.6,5
에이치엔비,18,6.0,3
곰곰출판,18,18.0,1
아일랜드,18,18.0,1
박문각출판,18,6.0,3
골프콘도,18,18.0,1
냉수,18,3.6,5
삼융,18,18.0,1
WalkerBooks,18,9.0,2
커넥트밸류,18,18.0,1
신화북스,18,18.0,1
신지성사,18,3.0,6
메디칼북스,18,9.0,2
크로바출판사,18,3.0,6
객석아카이브(돌꽃컴퍼니),17,17.0,1
라벨프랑스,17,17.0,1
다정북스,17,4.25,4
PARK&JEONG,17,4.25,4
그레이트 Books(그레이트북스),17,5.666666666666667,3
해동,17,4.25,4
해돋이,17,1.0,17
"써네스트, ",17,17.0,1
명문프린텍,17,17.0,1
앤트출판,17,17.0,1
작은코도마뱀,17,5.666666666666667,3
녹색문고,17,4.25,4
금병의숙,17,17.0,1
예빛서원,17,8.5,2
예솜기획,17,17.0,1
TMD 교육 그룹,17,17.0,1
라온북스,17,5.666666666666667,3
꿈섬(꿈꾸는섬),17,4.25,4
현대문화,17,5.666666666666667,3
현대문화출판,17,17.0,1
뜰book,17,4.25,4
콰이어,17,8.5,2
한국문인,17,1.8888888888888888,9
한국문화예술위원회 아르코미술관,17,17.0,1
시인의일요일,17,1.3076923076923077,13
시한울,17,1.5454545454545454,11
KT&G상상마당,17,17.0,1
식품의약품안전청,17,8.5,2
선앤문,17,8.5,2
TSCP(더쉐이크크리에이티브),17,17.0,1
명주,17,3.4,5
RANDOM,17,17.0,1
씨앗을뿌리는사람의 즐거운 편집실,17,8.5,2
딸세포,17,8.5,2
한국기부문화연구소,17,17.0,1
Jae Won(재원),17,8.5,2
한국금융연수원 출판미디어사업부,17,8.5,2
영창출판사,17,5.666666666666667,3
경기농림진흥재단,17,8.5,2
나가원,17,17.0,1
작은 우리,17,4.25,4
광화문글방,17,5.666666666666667,3
도레미엔터테인먼트,17,17.0,1
Lonely Planet,17,8.5,2
文化財廳,17,0.3695652173913043,46
키아츠,17,4.25,4
GrovePress,17,5.666666666666667,3
나눔A&T,17,8.5,2
경기도박물관,17,2.8333333333333335,6
그린누리,17,5.666666666666667,3
시옷,17,8.5,2
McGraw-HillChildren'sPublishing,17,2.8333333333333335,6
보라코끼리,17,8.5,2
코스모스북,17,17.0,1
영어정복자(리더스),17,17.0,1
Chun translation institute(전종훈 번역연구소),17,8.5,2
JCR KIDS,17,17.0,1
현민출판사,17,17.0,1
선일문화사,17,2.125,8
원고지와만년필,17,5.666666666666667,3
한국환경건축연구원,17,8.5,2
페이지원(도서출판),17,5.666666666666667,3
타인의 취향,17,17.0,1
Harper Entertainment                    ,17,17.0,1
정진 life(정진라이프),17,8.5,2
킴예스,17,17.0,1
코미조서원,17,17.0,1
코믹컴,17,4.25,4
불교정신문화원,17,2.125,8
불소리,17,8.5,2
불일출판사,17,3.4,5
クオン,17,0.4594594594594595,37
코리아메디칼,17,8.5,2
타보름 교육,17,8.5,2
도서출판 진원,17,8.5,2
Easy&books,17,17.0,1
서울문학출판부,17,1.7,10
New York Review of Books,17,4.25,4
이팝,17,8.5,2
별공작소,17,17.0,1
경연사,17,2.125,8
정인출판(SP&S),17,17.0,1
시네하우스,17,1.7,10
한학문화사,17,4.25,4
Random House Children's Publishers UK,17,17.0,1
陽地,17,3.4,5
창작나무(창작교육사),17,17.0,1
조세통람,17,8.5,2
국제평화대학원대학교출판부,17,17.0,1
디씨티와이 꿈을 이루는 사람들,17,5.666666666666667,3
열다,17,8.5,2
열린글터,17,17.0,1
[세주문화],17,17.0,1
[시공아트],17,17.0,1
페이지북스,17,5.666666666666667,3
[서울특별시] 한양도성도감[과],17,5.666666666666667,3
논술아카데미,17,17.0,1
도서출판 아진,17,8.5,2
승리미디어,17,17.0,1
佛敎春秋社,17,5.666666666666667,3
아르카,17,8.5,2
디비안(DBian),17,17.0,1
Simon&SchusterChildren'sPublishing,17,5.666666666666667,3
경인m&b,17,17.0,1
광명기획,17,17.0,1
이마고 Edu(Imago+edu),17,17.0,1
황금북,17,8.5,2
인컴,17,17.0,1
탬,17,5.666666666666667,3
케이티링크,17,17.0,1
스포츠서울 P&B,17,8.5,2
오픽노잼,17,17.0,1
비아북(ViaBook Publisher),17,17.0,1
책콩,17,8.5,2
테라스토리,17,17.0,1
조원사,17,3.4,5
한울타리,17,8.5,2
스토리컴퍼니,17,17.0,1
Infinitybooks(인피니티북스),17,17.0,1
Paper book(페이퍼북),17,8.5,2
푸르메·ISM,17,17.0,1
Bandi more(반디모아),17,17.0,1
아름나무 출판사,17,17.0,1
천 개의 바람,17,17.0,1
드루이드아일랜드,17,5.666666666666667,3
비트북스,17,2.4285714285714284,7
1984BOOKS,17,8.5,2
무크랜드,17,17.0,1
학문사닷컴,17,5.666666666666667,3
U2 미디어,17,17.0,1
한국성서유니온성서교회,17,17.0,1
한국성서학,17,5.666666666666667,3
온마인드 by Tomorrow,17,17.0,1
올라,17,8.5,2
온공간연구소,17,17.0,1
번양사,17,4.25,4
진여문,17,17.0,1
치읓[치?]출판사,17,4.25,4
Entangled: Red Tower Books,17,8.5,2
종합출판 일본어,17,17.0,1
스마트베어,17,17.0,1
Onyx Books                              ,17,8.5,2
닐다,17,17.0,1
맑은샘(김양수),17,2.8333333333333335,6
정보여행,17,1.2142857142857142,14
Midas Books,17,17.0,1
빛나는 전망,17,5.666666666666667,3
일곡문화재단,17,17.0,1
일과놀이,17,5.666666666666667,3
Crown Business,17,8.5,2
Iannbooks,17,8.5,2
로이북스,17,8.5,2
하연,17,8.5,2
아웃사이트(OUTSIGHT),17,5.666666666666667,3
KOTRA,17,5.666666666666667,3
빠체(pace),17,17.0,1
University of New Mexico Press,17,17.0,1
Woman Sense Books,17,17.0,1
Sati school,17,17.0,1
자원평가연구원,17,17.0,1
고려서적,17,1.1333333333333333,15
대일,17,3.4,5
Ft Pr                                   ,17,8.5,2
아울북(북이십일 아울북),17,5.666666666666667,3
사람의향기,17,5.666666666666667,3
엠지엠티북스,17,17.0,1
밝은강,17,17.0,1
이다새(부키),17,8.5,2
순수문학사,17,3.4,5
엘티씨(DVD),17,1.4166666666666667,12
와우티브이,17,17.0,1
롱런,17,8.5,2
중림서재,17,5.666666666666667,3
우연의바다,17,17.0,1
과학과 사상,17,1.7,10
누리달,17,4.25,4
더오리진(북이십일 더오리진),17,8.5,2
세로북스,17,5.666666666666667,3
중문,17,4.25,4
Daniel's Stone,17,17.0,1
수수밭,17,8.5,2
문제와 연구사,17,17.0,1
말과 창조사,17,4.25,4
사회복지공동모금회,17,17.0,1
낮은울타리,17,2.8333333333333335,6
혜암,17,8.5,2
월산,17,8.5,2
물고기숲,17,8.5,2
파주타이포그라피교육 협동조합,17,17.0,1
E비즈북스,17,8.5,2
아트로드,17,4.25,4
노동자연대다함께,17,8.5,2
동하,17,5.666666666666667,3
문학공감,17,2.8333333333333335,6
문학공방,17,17.0,1
산들바람,17,8.5,2
삼각형,17,0.30357142857142855,56
엑스퍼트컨설팅 미디어사업본부,17,8.5,2
엔디,17,17.0,1
대한불교禪 조계종,17,17.0,1
대한불교진흥원 출판부,17,8.5,2
살림LIFE,17,17.0,1
동인(김영길),17,3.4,5
전남대학교 호남학연구단,17,4.25,4
더늠,17,8.5,2
한반도,17,8.5,2
朝元社,17,8.5,2
Northfield Pub,17,17.0,1
에듀아이,17,17.0,1
書一,17,2.125,8
뉴,17,8.5,2
고헌 출판부,17,5.666666666666667,3
골드맥스,17,17.0,1
외길사,17,3.4,5
루체,17,5.666666666666667,3
위즈온,17,17.0,1
KODB(한국데이터베이스진흥원),17,17.0,1
문학의문학 ,17,17.0,1
위드스토리,17,3.4,5
리슈미디어,17,8.5,2
홍익기술출판,17,8.5,2
朝鮮日報社,17,2.8333333333333335,6
피지커뮤니케이션,17,17.0,1
골프다이제스트사,17,8.5,2
소운서가,17,8.5,2
위버알레스,17,17.0,1
BBC,17,8.5,2
마이북하우스,17,8.5,2
DellPublishingCompany,17,17.0,1
삼육대학교 출판부,17,4.25,4
삼육오(Pub.365),17,17.0,1
바이시클,17,8.5,2
에이프로 커뮤니케이션,17,17.0,1
동연(와이미디어),17,3.4,5
바운티플,17,5.666666666666667,3
네오커뮤니케이션,17,5.666666666666667,3
죠이선교회출판부,17,2.125,8
한국일보 출판국,17,8.5,2
한국자치행정연구원,17,4.25,4
Penguin Press,17,2.4285714285714284,7
Lik-it(라이킷),17,8.5,2
플랜지:북스,17,8.5,2
Riri(리리 퍼블리셔),17,5.666666666666667,3
이엔이미디어,17,8.5,2
바보물고기,17,8.5,2
삼호뮤직(삼호출판사),17,2.4285714285714284,7
동서남북,17,8.5,2
홀로깨달음,17,5.666666666666667,3
民族文化推進會,17,0.1349206349206349,126
Digital Book(디지털북스),17,17.0,1
잎파랑이출판사,17,17.0,1
AS,17,8.5,2
소년문학사,17,5.666666666666667,3
국립문화재연구소(무형문화재연구실),17,1.0625,16
소담주니어,17,17.0,1
L Company(엘컴퍼니),17,5.666666666666667,3
에이미하우스,17,17.0,1
홍반장,17,17.0,1
글로벌북스,17,17.0,1
소망사,17,5.666666666666667,3
네모북,17,5.666666666666667,3
에이블북,17,5.666666666666667,3
에오스,17,8.5,2
새 우리터,17,17.0,1
동방의빛,17,8.5,2
신영엠앤씨,17,17.0,1
메리맥,17,8.5,2
신유,17,1.8888888888888888,9
북-수풀림,17,17.0,1
강남미디어,17,17.0,1
Jeongye-c-publishers(정예씨),17,17.0,1
핸디스(HANDIS),17,8.5,2
제이피최(JPChoe),17,5.666666666666667,3
힐스북,17,3.4,5
제일기획,17,17.0,1
良書閣,17,2.8333333333333335,6
개혁된실천사,17,2.8333333333333335,6
한국로고스연구원,17,5.666666666666667,3
理智·easy,16,16.0,1
三文,16,2.6666666666666665,6
크레듀하우,16,16.0,1
꿈꾸는 꼬리연,16,16.0,1
책과 상상,16,8.0,2
인간과사회,16,4.0,4
실천문학사(실천문학),16,1.7777777777777777,9
메티스(고시연구사),16,16.0,1
음미체,16,16.0,1
서촌,16,5.333333333333333,3
Hill and Wang,16,8.0,2
앤,16,16.0,1
펴냄 홍,16,1.6,10
교육과학기술부,16,5.333333333333333,3
교육산업,16,4.0,4
Haum(하움출판사),16,4.0,4
이룸아이,16,16.0,1
한빛에듀,16,4.0,4
프리이코노미북스,16,8.0,2
새로운제안/주니어MBA,16,16.0,1
바룸,16,2.6666666666666665,6
꿈미,16,8.0,2
현대문학출판부,16,8.0,2
책놀이쥬,16,4.0,4
Tembook(템북),16,16.0,1
뜨인돌어린이(뜨인돌출판),16,16.0,1
BOOKULOVE(북유럽),16,5.333333333333333,3
상무인서관(중국),16,2.0,8
잎파랑출판사,16,16.0,1
소강,16,2.6666666666666665,6
문헌재,16,4.0,4
"Farrar, Straus and Giroux",16,3.2,5
Whalebooks(웨일북),16,16.0,1
東星出版社,16,16.0,1
Digitalbooks(디지털북스),16,16.0,1
gods' Toy,16,8.0,2
